User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature,BMR
12986003,male,52,168.0,69.0,20.0,97.0,40.5,109.0,16.29,1380.9399999999998
13575449,female,24,153.0,47.0,20.0,99.0,40.6,110.0,23.34,1252.2759999999998
14042359,female,45,180.0,78.0,12.0,99.0,39.8,65.0,37.34,1531.649
17143494,male,40,181.0,79.0,12.0,89.0,39.7,47.0,17.99,1565.644
13368237,female,35,152.0,51.0,18.0,96.0,40.6,95.0,31.18,1238.536
12278963,male,40,204.0,109.0,2.0,76.0,38.1,5.0,42.71,1914.3079999999998
13441099,male,79,184.0,87.0,21.0,100.0,40.5,160.0,1.69,1480.044
14062952,male,21,187.0,86.0,23.0,96.0,41.0,96.0,35.91,1731.231
13580732,female,52,161.0,63.0,14.0,96.0,40.0,76.0,6.23,1303.772
11741996,female,70,179.0,73.0,25.0,107.0,40.7,170.0,23.9,1374.0660000000003
10926498,male,66,178.0,84.0,24.0,109.0,40.5,198.0,28.69,1490.005
19661726,male,46,181.0,87.0,27.0,106.0,40.8,187.0,23.9,1613.64
16916239,male,20,180.0,81.0,26.0,110.0,40.8,159.0,23.9,1667.6399999999999
19088452,male,61,187.0,89.0,11.0,88.0,40.0,55.0,5.99,1585.772
15850859,female,21,168.0,63.0,8.0,80.0,39.6,25.0,42.71,1459.6879999999999
10512741,female,28,176.0,75.0,18.0,98.0,40.3,91.0,-7.26,1565.126
16169462,male,23,189.0,89.0,8.0,82.0,39.7,18.0,42.71,1756.508
15585449,male,20,176.0,79.0,15.0,95.0,40.2,57.0,16.58,1636.754
14654889,male,27,185.0,90.0,20.0,103.0,40.3,112.0,29.62,1736.043
11027771,female,62,163.0,67.0,28.0,105.0,40.8,183.0,23.9,1303.656
12112715,male,24,189.0,93.0,20.0,93.0,40.4,80.0,6.82,1789.166
17146894,female,20,179.0,76.0,26.0,108.0,41.2,155.0,23.9,1618.3070000000002
17328365,male,32,204.0,108.0,17.0,96.0,40.1,88.0,-3.21,1939.701
19742636,female,75,156.0,60.0,7.0,81.0,39.5,30.0,42.71,1160.951
17811144,female,35,134.0,39.0,6.0,90.0,39.1,29.0,42.71,1071.808
18662357,male,28,181.0,82.0,2.0,88.0,37.8,6.0,42.71,1645.345
19345198,male,33,173.0,76.0,18.0,89.0,40.1,63.0,38.39,1543.4289999999999
12236279,female,53,147.0,54.0,22.0,100.0,40.6,132.0,-2.61,1172.847
17228615,male,38,186.0,88.0,27.0,102.0,40.9,160.0,23.9,1673.0169999999998
17837601,male,35,184.0,84.0,8.0,80.0,39.7,19.0,42.71,1642.823
17658201,female,47,173.0,76.0,24.0,100.0,40.8,134.0,26.05,1482.809
19414696,male,30,182.0,88.0,4.0,78.0,39.1,8.0,42.71,1695.2649999999999
16516394,male,43,177.0,80.0,27.0,103.0,40.9,166.0,23.9,1549.509
12853692,female,20,161.0,60.0,29.0,107.0,40.3,177.0,23.9,1414.5910000000001
11174359,male,22,176.0,78.0,12.0,91.0,40.1,40.0,16.92,1618.847
15741727,female,43,179.0,77.0,2.0,83.0,37.9,7.0,42.71,1527.964
13785680,male,24,177.0,78.0,8.0,85.0,39.6,20.0,42.71,1613.2849999999999
16739169,male,28,196.0,95.0,2.0,89.0,38.6,7.0,42.71,1812.026
10841635,male,21,198.0,99.0,27.0,98.0,41.0,128.0,23.9,1885.52
13043269,male,51,186.0,90.0,2.0,83.0,38.1,7.0,42.71,1635.221
16068699,female,48,160.0,59.0,1.0,79.0,37.6,4.0,42.71,1281.006
12315713,female,28,166.0,60.0,20.0,98.0,40.7,105.0,-2.16,1395.441
10336316,female,23,172.0,62.0,23.0,103.0,40.8,131.0,32.35,1454.173
19069858,male,58,185.0,89.0,2.0,89.0,38.4,10.0,42.71,1592.566
17379015,female,24,157.0,50.0,14.0,95.0,40.3,70.0,4.47,1292.4089999999999
11381149,male,33,176.0,79.0,13.0,101.0,40.0,70.0,15.51,1580.4639999999997
13708720,male,25,200.0,107.0,9.0,92.0,39.7,38.0,42.71,1948.3719999999998
16419920,female,37,161.0,56.0,8.0,90.0,39.5,37.0,42.71,1303.993
15503569,male,31,191.0,100.0,23.0,100.0,41.0,128.0,25.44,1829.781
12560417,male,35,179.0,79.0,26.0,106.0,41.0,161.0,23.9,1581.0980000000002
16531092,female,69,151.0,54.0,21.0,97.0,40.1,125.0,6.05,1115.959
12338479,female,31,162.0,58.0,21.0,100.0,40.5,117.0,22.17,1351.565
12074880,female,43,167.0,58.0,29.0,106.0,41.1,186.0,23.9,1315.095
19023270,male,32,190.0,90.0,1.0,84.0,37.9,3.0,42.71,1729.8830000000003
13207490,male,60,195.0,102.0,25.0,104.0,40.5,190.0,23.9,1735.097
17452059,female,34,160.0,60.0,4.0,78.0,39.0,13.0,42.71,1350.8729999999998
19943533,male,22,198.0,91.0,23.0,102.0,40.8,120.0,-1.5,1807.214
11946762,male,57,190.0,89.0,19.0,97.0,40.6,116.0,16.37,1612.386
16247292,female,64,183.0,79.0,17.0,99.0,40.3,98.0,0.05,1467.92
13370036,female,32,153.0,52.0,5.0,89.0,39.2,22.0,42.71,1263.871
16609098,male,59,195.0,90.0,25.0,93.0,40.8,141.0,23.9,1628.463
13712094,male,45,193.0,97.0,8.0,93.0,39.4,41.0,42.71,1747.616
16545953,male,54,197.0,97.0,16.0,100.0,40.4,106.0,2.89,1721.0379999999998
18176641,female,27,165.0,59.0,20.0,96.0,40.3,101.0,27.37,1387.4259999999997
14100100,female,52,159.0,58.0,11.0,86.0,39.7,49.0,24.25,1251.3410000000001
16027572,female,28,176.0,69.0,3.0,79.0,38.9,9.0,42.71,1509.644
11384461,female,39,141.0,50.0,27.0,96.0,40.5,145.0,23.9,1177.891
13499662,male,27,198.0,103.0,29.0,107.0,41.0,188.0,23.9,1896.528
16250104,male,22,184.0,79.0,15.0,94.0,40.3,57.0,8.12,1652.878
14101391,female,50,161.0,67.0,3.0,83.0,38.2,12.0,42.71,1349.42
13599605,female,72,177.0,75.0,15.0,89.0,40.0,73.0,22.02,1377.704
19284286,female,55,174.0,70.0,11.0,83.0,40.0,44.0,30.61,1395.7849999999999
19265718,female,26,159.0,58.0,28.0,114.0,40.7,195.0,23.9,1363.9210000000003
14076859,male,79,207.0,119.0,14.0,94.0,39.9,103.0,35.07,1847.202
17636210,male,31,210.0,112.0,20.0,107.0,40.7,138.0,11.54,1999.607
11894213,female,22,183.0,77.0,27.0,106.0,41.2,156.0,23.9,1631.286
19827818,male,65,193.0,96.0,16.0,87.0,40.4,83.0,22.8,1651.769
13015459,female,70,166.0,64.0,23.0,106.0,40.3,157.0,33.43,1250.569
13000045,male,56,181.0,84.0,15.0,86.0,39.9,65.0,23.73,1542.5990000000002
16030476,female,42,176.0,71.0,16.0,91.0,40.2,74.0,33.05,1467.518
18698026,male,38,189.0,91.0,11.0,100.0,40.2,63.0,-4.62,1710.052
10861165,male,44,191.0,90.0,12.0,93.0,40.0,59.0,15.69,1681.0210000000002
15274655,male,32,180.0,83.0,14.0,99.0,40.1,71.0,15.48,1634.174
16931203,female,62,171.0,75.0,12.0,92.0,39.8,60.0,30.28,1402.4159999999997
14428857,female,57,170.0,66.0,10.0,92.0,39.4,51.0,42.71,1337.745
14923037,male,32,182.0,81.0,5.0,92.0,39.1,20.0,42.71,1621.876
12761816,female,37,156.0,53.0,2.0,84.0,38.0,8.0,42.71,1260.762
10531071,male,42,189.0,93.0,22.0,105.0,40.6,147.0,0.83,1711.226
19246762,male,46,168.0,72.0,18.0,89.0,40.4,72.0,12.55,1434.6609999999998
10118920,male,48,159.0,60.0,21.0,98.0,40.6,110.0,34.34,1287.155
15058354,male,40,170.0,76.0,18.0,100.0,40.4,99.0,28.43,1503.825
15944181,male,22,185.0,84.0,26.0,102.0,40.5,132.0,23.9,1702.211
15435063,male,26,194.0,93.0,22.0,101.0,40.6,117.0,-6.19,1795.996
11988867,male,62,196.0,94.0,14.0,89.0,40.1,74.0,12.79,1655.5589999999997
12675816,male,49,195.0,100.0,3.0,85.0,38.3,13.0,42.71,1764.2330000000002
11654802,male,27,180.0,79.0,21.0,105.0,40.0,119.0,4.94,1618.836
17531064,male,61,181.0,87.0,25.0,112.0,40.7,213.0,23.9,1548.69
16156425,male,22,172.0,74.0,8.0,85.0,39.5,18.0,42.71,1569.467
11914234,male,52,173.0,74.0,6.0,88.0,39.3,25.0,42.71,1442.665
11290718,female,23,146.0,42.0,22.0,98.0,40.2,119.0,-4.35,1188.6850000000002
18339409,female,53,163.0,67.0,29.0,109.0,40.9,197.0,23.9,1342.626
13599753,female,43,174.0,71.0,12.0,91.0,40.1,56.0,-4.2,1456.9920000000002
19106840,female,46,171.0,73.0,28.0,116.0,40.9,205.0,23.9,1453.202
14373677,male,69,169.0,69.0,6.0,92.0,39.7,33.0,42.71,1310.4279999999999
12737617,male,71,189.0,97.0,9.0,86.0,39.9,48.0,42.71,1622.6439999999998
11308308,female,26,132.0,36.0,5.0,91.0,39.2,24.0,42.71,1076.8410000000001
16566394,female,27,159.0,61.0,17.0,96.0,40.5,85.0,36.14,1387.332
19019342,female,40,189.0,89.0,25.0,109.0,40.4,157.0,23.9,1682.898
10232911,male,79,179.0,81.0,15.0,98.0,40.1,107.0,26.21,1409.072
18683281,female,24,162.0,58.0,27.0,114.0,40.8,187.0,23.9,1381.875
10494313,female,22,188.0,81.0,16.0,97.0,40.3,76.0,8.83,1683.764
10994334,female,23,174.0,69.0,2.0,83.0,38.0,7.0,42.71,1525.0980000000002
18909493,female,74,146.0,50.0,19.0,101.0,40.5,124.0,-5.95,1041.831
18297144,female,30,173.0,70.0,28.0,108.0,40.7,175.0,23.9,1500.937
13377924,male,76,179.0,86.0,18.0,100.0,40.5,134.0,31.12,1468.297
11271537,male,61,170.0,72.0,13.0,85.0,39.9,54.0,35.84,1375.9069999999997
17818142,female,65,160.0,58.0,14.0,97.0,40.2,82.0,9.09,1198.1490000000001
13526488,female,24,163.0,60.0,6.0,78.0,39.5,18.0,42.71,1403.4669999999999
13392008,male,24,180.0,84.0,21.0,98.0,40.6,96.0,-7.75,1678.0610000000001
18497562,male,73,174.0,75.0,23.0,97.0,40.7,152.0,14.26,1364.08
15846563,male,33,200.0,97.0,2.0,82.0,38.0,6.0,42.71,1821.262
16353157,male,47,200.0,103.0,3.0,72.0,39.1,7.0,42.71,1816.124
19119246,male,32,177.0,82.0,7.0,83.0,39.4,19.0,42.71,1615.633
18987184,female,37,163.0,62.0,26.0,101.0,40.7,149.0,23.9,1365.6709999999998
16943426,female,47,175.0,69.0,29.0,117.0,41.1,218.0,23.9,1424.276
16765426,male,38,194.0,99.0,13.0,93.0,40.1,63.0,2.94,1799.518
13526519,female,31,154.0,59.0,4.0,73.0,39.1,11.0,42.71,1336.0279999999998
17873644,female,37,173.0,64.0,14.0,99.0,40.6,77.0,15.21,1415.145
13293471,male,37,190.0,89.0,2.0,84.0,37.8,6.0,42.71,1698.9859999999999
15140300,female,33,169.0,64.0,3.0,83.0,38.7,11.0,42.71,1420.073
11130197,male,22,184.0,79.0,19.0,100.0,40.5,89.0,-5.81,1652.878
10131998,female,56,162.0,63.0,20.0,110.0,40.7,140.0,-1.37,1289.55
10335063,male,64,188.0,95.0,17.0,95.0,40.3,107.0,17.4,1631.362
17219796,female,29,165.0,64.0,8.0,97.0,39.9,41.0,42.71,1425.001
14098376,female,64,176.0,75.0,5.0,87.0,39.3,23.0,42.71,1409.246
10388266,female,65,150.0,54.0,11.0,87.0,40.0,53.0,12.57,1130.181
16409875,male,29,186.0,79.0,9.0,84.0,39.6,23.0,42.71,1628.764
12068636,male,37,192.0,88.0,9.0,90.0,39.5,37.0,42.71,1695.935
19131729,female,50,147.0,45.0,23.0,102.0,40.8,145.0,-8.14,1102.614
17230828,male,24,194.0,87.0,12.0,89.0,40.2,39.0,26.46,1749.174
17208086,female,41,159.0,60.0,13.0,95.0,40.1,67.0,39.88,1317.465
16602721,male,74,185.0,83.0,10.0,93.0,40.4,62.0,42.71,1467.804
13134028,male,20,193.0,98.0,5.0,88.0,39.2,16.0,42.71,1865.113
12522612,male,38,190.0,96.0,1.0,76.0,37.4,2.0,42.71,1759.3850000000002
17580170,male,35,194.0,98.0,24.0,103.0,40.6,148.0,-7.47,1803.261
17725825,male,68,184.0,87.0,11.0,92.0,40.1,64.0,5.48,1527.674
14937430,male,24,168.0,69.0,10.0,103.0,40.0,50.0,42.71,1502.1799999999998
12136065,male,26,175.0,78.0,8.0,94.0,39.4,32.0,42.71,1598.429
10752745,male,61,196.0,96.0,2.0,73.0,38.5,6.0,42.71,1678.3829999999998
12652924,male,62,184.0,83.0,8.0,75.0,39.5,23.0,42.71,1516.666
18501352,male,47,172.0,72.0,23.0,103.0,40.5,142.0,29.94,1442.723
11985714,male,69,186.0,83.0,29.0,114.0,40.9,265.0,23.9,1492.5520000000001
17557738,male,41,194.0,100.0,19.0,102.0,40.4,121.0,33.6,1795.775
16045051,male,35,180.0,86.0,17.0,101.0,40.4,95.0,23.79,1648.925
12968318,female,23,164.0,60.0,3.0,83.0,38.5,11.0,42.71,1410.8950000000002
16992333,female,56,157.0,62.0,6.0,91.0,39.6,30.0,42.71,1264.8129999999999
19332658,male,33,192.0,97.0,22.0,101.0,40.4,126.0,8.33,1796.4779999999998
10529727,female,21,177.0,73.0,17.0,96.0,40.4,81.0,13.76,1580.04
10135700,female,65,157.0,54.0,23.0,97.0,40.4,136.0,31.74,1151.867
19954248,female,35,162.0,55.0,16.0,92.0,40.5,77.0,-3.06,1306.5040000000001
16764469,male,22,160.0,64.0,21.0,102.0,40.5,98.0,-0.11,1439.8210000000001
11895218,female,48,168.0,63.0,1.0,79.0,37.9,4.0,42.71,1342.778
17454866,female,35,167.0,69.0,11.0,96.0,39.8,56.0,6.82,1451.452
18230287,male,48,166.0,73.0,7.0,100.0,39.3,41.0,42.71,1429.0520000000001
10159698,male,59,177.0,82.0,13.0,84.0,39.8,53.0,12.72,1498.723
12356103,female,72,173.0,73.0,15.0,97.0,40.5,86.0,27.16,1346.818
11950470,female,22,176.0,71.0,1.0,78.0,37.7,3.0,42.71,1554.1180000000002
17171621,male,45,193.0,92.0,17.0,97.0,40.3,95.0,-0.99,1701.381
14784975,male,22,188.0,90.0,20.0,96.0,40.5,86.0,0.66,1766.987
19522660,female,27,174.0,74.0,4.0,87.0,38.8,16.0,42.71,1554.0130000000001
12224217,male,57,183.0,93.0,6.0,90.0,39.4,31.0,42.71,1627.688
14533301,female,20,180.0,78.0,24.0,110.0,40.8,148.0,13.62,1639.899
19359460,male,57,182.0,88.0,28.0,101.0,40.8,188.0,23.9,1578.355
18204223,male,27,186.0,93.0,27.0,104.0,40.4,157.0,23.9,1766.8819999999998
18818738,female,43,164.0,61.0,2.0,81.0,37.8,7.0,42.71,1333.542
12260850,male,21,185.0,87.0,12.0,88.0,39.9,36.0,21.8,1734.282
15004834,female,29,183.0,75.0,20.0,98.0,40.5,102.0,20.9,1582.482
11451387,male,24,173.0,71.0,23.0,103.0,40.4,116.0,16.21,1536.164
18422331,male,72,177.0,79.0,6.0,81.0,39.1,25.0,42.71,1414.692
12249923,male,26,191.0,93.0,13.0,89.0,40.3,46.0,13.55,1786.7020000000002
10588830,female,56,166.0,61.0,20.0,94.0,40.7,106.0,12.73,1283.448
16460468,female,66,153.0,54.0,19.0,90.0,40.2,98.0,25.16,1135.145
11791421,male,25,195.0,93.0,17.0,96.0,40.6,77.0,35.11,1803.424
12386684,female,35,179.0,75.0,19.0,100.0,40.5,103.0,33.72,1544.11
19573457,female,24,147.0,48.0,4.0,91.0,38.8,18.0,42.71,1242.935
13310186,female,40,152.0,55.0,8.0,83.0,39.7,32.0,42.71,1253.874
10671134,male,33,159.0,64.0,11.0,90.0,39.8,37.0,27.65,1389.093
18728301,female,24,149.0,47.0,20.0,98.0,40.4,108.0,-5.31,1239.884
19114855,female,25,164.0,56.0,20.0,93.0,40.4,95.0,0.9,1365.2469999999998
13732076,female,47,169.0,59.0,29.0,102.0,41.1,175.0,23.9,1313.218
13654804,male,20,189.0,91.0,10.0,93.0,40.1,38.0,42.71,1787.992
13089237,female,36,143.0,47.0,2.0,84.0,37.6,8.0,42.71,1169.3359999999998
15307579,male,27,172.0,75.0,2.0,86.0,38.2,5.0,42.71,1557.0639999999999
19665517,male,27,175.0,77.0,29.0,117.0,40.9,216.0,23.9,1584.852
13285045,female,24,166.0,65.0,4.0,76.0,38.8,11.0,42.71,1458.9959999999999
18231939,female,37,162.0,59.0,10.0,90.0,39.8,46.0,42.71,1334.8319999999999
11382604,male,32,196.0,99.0,1.0,79.0,37.5,2.0,42.71,1831.694
12888552,male,22,186.0,86.0,12.0,97.0,40.2,53.0,31.02,1723.803
11977275,male,47,195.0,94.0,20.0,94.0,40.5,106.0,27.89,1717.4109999999998
16076553,male,39,199.0,98.0,3.0,76.0,38.7,7.0,42.71,1801.431
15455162,male,74,179.0,85.0,11.0,82.0,39.8,51.0,28.16,1467.71
13837020,female,23,166.0,68.0,7.0,93.0,39.4,32.0,42.71,1491.0670000000002
19451433,male,39,186.0,88.0,25.0,101.0,40.9,146.0,23.9,1668.687
15713480,female,26,173.0,66.0,26.0,104.0,41.0,151.0,23.9,1481.269
11475798,male,38,168.0,70.0,27.0,108.0,40.7,174.0,23.9,1450.807
11904408,male,47,186.0,92.0,14.0,102.0,40.3,91.0,22.95,1671.035
16325622,male,42,178.0,81.0,27.0,106.0,40.8,178.0,23.9,1566.1839999999997
13506287,male,23,187.0,78.0,11.0,87.0,39.7,30.0,-0.64,1648.595
15085016,female,54,181.0,81.0,19.0,95.0,40.4,97.0,-15.14,1523.5179999999998
18637321,male,41,198.0,101.0,3.0,75.0,38.7,7.0,42.71,1817.414
18552958,male,42,179.0,84.0,27.0,108.0,41.0,188.0,23.9,1597.0230000000001
10487596,female,21,164.0,61.0,30.0,112.0,40.6,199.0,23.9,1428.802
17828598,female,25,167.0,62.0,3.0,89.0,38.5,13.0,42.71,1430.023
17632939,female,43,149.0,53.0,4.0,84.0,38.8,17.0,42.71,1213.096
10597755,female,41,175.0,78.0,28.0,101.0,40.7,156.0,23.9,1533.479
16191860,female,63,168.0,67.0,2.0,86.0,37.8,9.0,42.71,1314.816
17095920,female,76,169.0,68.0,23.0,92.0,40.3,123.0,17.95,1270.871
18444300,male,79,190.0,95.0,17.0,91.0,40.4,109.0,32.69,1572.608
13809747,male,54,189.0,93.0,18.0,105.0,40.2,131.0,25.68,1659.266
13546565,female,30,172.0,67.0,22.0,112.0,40.3,148.0,33.35,1470.098
12651082,male,27,181.0,79.0,2.0,79.0,38.2,4.0,42.71,1621.934
14408849,female,47,159.0,56.0,2.0,90.0,38.1,10.0,42.71,1254.497
10537922,male,61,181.0,87.0,29.0,103.0,41.0,208.0,23.9,1548.69
15695294,female,65,163.0,59.0,5.0,81.0,39.3,21.0,42.71,1216.6899999999998
11041500,male,23,190.0,85.0,17.0,98.0,40.2,77.0,0.67,1722.6180000000002
13291915,male,33,180.0,80.0,27.0,121.0,40.9,227.0,23.9,1602.1029999999998
18551947,male,39,187.0,90.0,13.0,105.0,39.9,84.0,33.98,1690.279
16053189,male,43,176.0,82.0,13.0,88.0,40.3,51.0,24.91,1564.9049999999997
18715447,female,26,179.0,76.0,21.0,105.0,40.6,121.0,22.39,1592.3270000000002
18502026,male,42,195.0,102.0,30.0,107.0,40.9,216.0,23.9,1813.0369999999998
15937849,male,36,187.0,91.0,7.0,78.0,39.5,16.0,42.71,1712.516
18097245,male,20,191.0,93.0,8.0,91.0,39.5,28.0,42.71,1812.6820000000002
18799489,male,61,199.0,107.0,20.0,99.0,40.8,140.0,-8.13,1789.3939999999998
18972763,female,28,149.0,52.0,7.0,83.0,39.2,26.0,42.71,1268.799
18038309,male,55,188.0,94.0,21.0,98.0,40.5,132.0,35.94,1661.0849999999998
13135709,female,79,151.0,51.0,4.0,83.0,39.1,19.0,42.71,1044.9180000000001
13344956,female,22,147.0,49.0,27.0,105.0,40.7,164.0,23.9,1260.842
17670701,male,65,176.0,82.0,15.0,97.0,40.1,95.0,37.96,1469.6449999999998
15852151,female,43,168.0,66.0,20.0,102.0,40.2,118.0,17.83,1392.1689999999999
10239890,male,26,188.0,87.0,8.0,76.0,39.5,11.0,42.71,1721.9260000000002
12191640,female,51,175.0,68.0,4.0,89.0,38.9,18.0,42.71,1397.7090000000003
14875082,male,42,164.0,61.0,20.0,111.0,40.9,138.0,19.97,1337.8719999999998
16295152,male,31,176.0,75.0,20.0,97.0,40.5,91.0,4.66,1552.136
16395725,female,42,163.0,60.0,10.0,90.0,40.0,47.0,42.71,1325.527
18616446,male,26,203.0,100.0,4.0,81.0,38.9,10.0,42.71,1888.6070000000002
15595197,male,29,189.0,85.0,18.0,90.0,40.4,65.0,36.05,1693.54
19500143,female,46,169.0,73.0,23.0,94.0,40.7,115.0,15.58,1447.006
11395289,male,64,198.0,99.0,28.0,103.0,40.6,212.0,23.9,1699.33
15363345,female,27,162.0,64.0,12.0,91.0,39.8,53.0,2.99,1424.367
14085749,female,76,164.0,64.0,4.0,78.0,39.1,16.0,42.71,1218.393
16406005,male,66,181.0,86.0,18.0,100.0,40.4,125.0,5.99,1517.793
11173286,male,20,194.0,88.0,6.0,93.0,39.1,22.0,42.71,1775.741
17674314,male,23,188.0,91.0,1.0,88.0,37.6,3.0,42.71,1771.904
10562381,male,20,189.0,85.0,7.0,87.0,39.6,19.0,42.71,1732.51
19308742,female,34,154.0,58.0,26.0,108.0,40.7,168.0,23.9,1313.791
17146357,female,48,156.0,58.0,3.0,84.0,38.8,12.0,42.71,1259.3670000000002
19276247,male,22,171.0,71.0,9.0,83.0,39.7,17.0,42.71,1538.628
15666170,female,20,161.0,58.0,16.0,85.0,40.4,60.0,7.01,1396.0970000000002
14083021,female,33,159.0,63.0,30.0,106.0,41.0,185.0,23.9,1379.8459999999998
11204053,male,27,185.0,85.0,17.0,108.0,40.4,106.0,14.19,1689.8079999999998
13243907,female,70,188.0,88.0,21.0,105.0,40.3,134.0,25.41,1540.6529999999998
18748015,male,30,194.0,93.0,18.0,96.0,40.5,86.0,4.64,1778.676
12339352,male,75,213.0,119.0,13.0,95.0,39.8,95.0,-2.96,1883.1100000000001
11717487,male,53,197.0,104.0,28.0,106.0,40.6,213.0,23.9,1790.097
10920375,male,29,178.0,83.0,28.0,104.0,40.8,160.0,23.9,1640.968
11098375,female,45,170.0,70.0,4.0,87.0,39.1,17.0,42.71,1426.6930000000002
15627503,male,35,179.0,76.0,5.0,79.0,39.0,10.0,42.71,1553.3570000000002
12020939,male,63,202.0,106.0,21.0,91.0,40.8,123.0,-4.52,1780.781
17138415,female,71,171.0,67.0,27.0,112.0,40.5,201.0,23.9,1289.47
14943892,female,20,160.0,58.0,15.0,90.0,40.3,65.0,11.82,1392.9990000000003
19095559,male,50,199.0,102.0,7.0,88.0,39.6,33.0,42.71,1790.789
10578108,female,73,166.0,64.0,26.0,106.0,40.6,179.0,23.9,1237.5790000000002
12624781,male,21,184.0,85.0,6.0,82.0,39.3,12.0,42.71,1712.6899999999998
14454416,female,29,157.0,55.0,18.0,102.0,40.2,104.0,3.62,1316.994
12053690,female,39,173.0,69.0,24.0,102.0,41.0,138.0,-4.19,1452.7199999999998
10078779,male,38,182.0,88.0,9.0,94.0,39.7,43.0,42.71,1660.625
13629888,female,60,173.0,70.0,11.0,97.0,39.8,62.0,-4.77,1371.037
12276950,male,31,190.0,92.0,13.0,92.0,40.0,54.0,38.39,1752.7069999999999
10441273,male,45,191.0,91.0,14.0,94.0,39.9,72.0,34.2,1685.938
12322121,male,22,182.0,84.0,13.0,92.0,40.1,47.0,36.46,1692.9170000000001
11755851,female,45,149.0,50.0,17.0,102.0,40.4,104.0,32.11,1176.6950000000002
12042773,female,25,158.0,62.0,10.0,90.0,39.7,43.0,42.71,1402.1409999999998
17755991,female,46,167.0,69.0,13.0,90.0,40.0,60.0,8.9,1403.822
12904216,male,43,195.0,95.0,8.0,83.0,39.3,28.0,42.71,1743.978
15676164,male,41,185.0,87.0,19.0,104.0,40.6,121.0,4.08,1647.682
13759293,male,74,196.0,100.0,10.0,92.0,39.7,64.0,42.71,1659.0810000000001
15509137,male,26,177.0,75.0,11.0,85.0,39.9,28.0,32.09,1576.884
12179387,female,64,169.0,71.0,19.0,100.0,40.5,113.0,16.46,1350.5720000000001
18704131,female,52,152.0,58.0,13.0,98.0,40.4,74.0,28.81,1229.655
13865204,female,48,166.0,67.0,9.0,95.0,39.7,47.0,42.71,1373.5700000000002
14490171,female,20,183.0,77.0,25.0,103.0,40.6,136.0,23.9,1639.9460000000001
13226331,male,28,186.0,82.0,12.0,94.0,39.6,50.0,32.51,1660.8349999999998
18384725,male,68,190.0,89.0,4.0,86.0,38.8,20.0,42.71,1564.7559999999999
12426168,male,28,198.0,101.0,5.0,87.0,39.4,17.0,42.71,1873.704
11693394,male,28,192.0,99.0,8.0,81.0,39.7,20.0,42.71,1836.622
11684109,male,56,189.0,95.0,14.0,92.0,40.0,76.0,1.07,1669.1
12146545,male,24,169.0,74.0,12.0,93.0,39.8,43.0,-5.57,1551.513
13798941,female,66,156.0,60.0,12.0,85.0,40.2,55.0,18.26,1199.921
11110860,male,34,190.0,91.0,21.0,98.0,40.4,109.0,29.82,1730.47
10007368,female,21,185.0,80.0,12.0,103.0,39.9,65.0,-6.01,1669.553
16311491,female,38,168.0,68.0,19.0,98.0,40.7,101.0,-1.84,1432.313
10526831,female,29,169.0,69.0,24.0,104.0,40.4,139.0,2.14,1483.628
18121148,male,49,175.0,75.0,26.0,103.0,40.6,165.0,23.9,1471.098
10994021,male,27,192.0,90.0,11.0,95.0,39.9,48.0,25.33,1757.729
10539965,male,23,186.0,88.0,4.0,84.0,38.7,10.0,42.71,1737.9669999999999
11516947,female,33,171.0,70.0,23.0,105.0,40.7,137.0,26.54,1481.751
18668321,male,40,183.0,84.0,18.0,101.0,40.3,104.0,-9.86,1618.075
12882726,female,66,157.0,61.0,23.0,102.0,40.6,146.0,20.1,1212.266
16224763,female,79,168.0,70.0,23.0,97.0,40.5,136.0,10.77,1273.277
19846086,male,62,185.0,92.0,24.0,105.0,40.4,183.0,22.87,1602.987
18101826,female,67,153.0,62.0,10.0,89.0,39.6,50.0,42.71,1204.7909999999997
15312978,male,42,193.0,95.0,21.0,104.0,40.9,138.0,30.09,1742.112
16943527,female,58,147.0,49.0,27.0,106.0,40.8,184.0,23.9,1104.962
12607283,male,47,179.0,81.0,17.0,101.0,40.0,103.0,-3.1,1547.6319999999998
10687967,female,38,164.0,67.0,6.0,77.0,39.4,19.0,42.71,1410.674
11965936,female,23,168.0,65.0,16.0,87.0,40.3,63.0,-5.3,1469.522
13250047,male,22,202.0,96.0,13.0,89.0,40.3,44.0,-8.23,1865.8410000000001
17240909,female,45,156.0,56.0,25.0,105.0,40.7,159.0,23.9,1253.863
13466450,female,63,156.0,56.0,17.0,104.0,40.6,112.0,-1.71,1175.923
15976902,male,56,182.0,90.0,9.0,86.0,39.4,40.0,42.71,1601.179
10250025,female,54,163.0,58.0,16.0,98.0,40.5,92.0,21.2,1255.073
13256132,male,74,184.0,85.0,28.0,101.0,41.1,209.0,23.9,1483.1999999999998
12817309,female,47,172.0,67.0,13.0,91.0,40.6,62.0,29.72,1396.488
14580760,female,41,173.0,65.0,13.0,100.0,40.2,73.0,9.14,1407.072
11109159,female,26,180.0,81.0,28.0,105.0,40.7,159.0,23.9,1641.6599999999999
13547675,female,23,156.0,56.0,18.0,93.0,40.6,85.0,2.46,1349.123
16767778,male,74,187.0,88.0,9.0,88.0,39.4,50.0,42.71,1520.235
14681859,female,50,162.0,65.0,10.0,94.0,39.9,52.0,42.71,1334.024
